framework,arm,pack_count,seed,question_id,pack,correct,llm_tokens_in,llm_tokens_out,embed_tokens,embed_estimated,retrieval_hit,skills_used_count,error,skipped
langchain,naive,5,0,auto_robo_total_lim,colmena-auto-full,True,26502,254,0,False,,0,,False
langchain,naive,5,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,26505,213,0,False,,0,,False
langchain,naive,5,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,26504,163,0,False,,0,,False
langchain,naive,5,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,26503,130,0,False,,0,,False
langchain,naive,5,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,26502,220,0,False,,0,,False
langchain,naive,5,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,26503,282,0,False,,0,,False
langchain,naive,5,0,salud_amb_consulta_ded,colmena-salud-familiar,True,26501,192,0,False,,0,,False
langchain,naive,5,0,salud_mat_parto_lim,colmena-salud-familiar,True,26502,235,0,False,,0,,False
langchain,naive,5,0,mascotas_vet_cirugia_lim,colmena-mascotas,,26501,181,0,False,,0,,False
langchain,naive,5,0,mascotas_acc_fractura_ded,colmena-mascotas,,26504,212,0,False,,0,,False
langchain,naive,5,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,,26505,236,0,False,,0,,False
langchain,naive,5,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,26504,125,0,False,,0,,False
langchain,naive,5,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,26502,228,0,False,,0,,False
langchain,naive,5,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,26503,203,0,False,,0,,False
langchain,naive,5,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,26504,183,0,False,,0,,False
langchain,naive,5,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,26503,230,0,False,,0,,False
langchain,naive,5,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,26504,154,0,False,,0,,False
langchain,naive,5,1,auto_colision_tercero_ded,colmena-auto-full,True,26502,206,0,False,,0,,False
langchain,naive,5,1,auto_robo_total_lim,colmena-auto-full,True,26502,254,0,False,,0,,False
langchain,naive,5,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,26505,254,0,False,,0,,False
langchain,naive,5,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,26504,286,0,False,,0,,False
langchain,naive,5,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,26503,221,0,False,,0,,False
langchain,naive,5,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,26502,121,0,False,,0,,False
langchain,naive,5,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,26503,282,0,False,,0,,False
langchain,naive,5,1,salud_amb_consulta_ded,colmena-salud-familiar,True,26501,238,0,False,,0,,False
langchain,naive,5,1,salud_mat_parto_lim,colmena-salud-familiar,True,26502,197,0,False,,0,,False
langchain,naive,5,1,mascotas_vet_cirugia_lim,colmena-mascotas,,26501,181,0,False,,0,,False
langchain,naive,5,1,mascotas_acc_fractura_ded,colmena-mascotas,,26504,212,0,False,,0,,False
langchain,naive,5,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,,26505,236,0,False,,0,,False
langchain,naive,5,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,26504,125,0,False,,0,,False
langchain,naive,5,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,26502,233,0,False,,0,,False
langchain,naive,5,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,26503,203,0,False,,0,,False
langchain,naive,5,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,26504,213,0,False,,0,,False
langchain,naive,5,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,26503,230,0,False,,0,,False
langchain,naive,5,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,26504,154,0,False,,0,,False
langchain,naive,5,2,auto_colision_tercero_ded,colmena-auto-full,True,26502,206,0,False,,0,,False
langchain,naive,5,2,auto_robo_total_lim,colmena-auto-full,True,26502,109,0,False,,0,,False
langchain,naive,5,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,26505,254,0,False,,0,,False
langchain,naive,5,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,26504,163,0,False,,0,,False
langchain,naive,5,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,26503,221,0,False,,0,,False
langchain,naive,5,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,26502,220,0,False,,0,,False
langchain,naive,5,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,26503,282,0,False,,0,,False
langchain,naive,5,2,salud_amb_consulta_ded,colmena-salud-familiar,True,26501,192,0,False,,0,,False
langchain,naive,5,2,salud_mat_parto_lim,colmena-salud-familiar,True,26502,235,0,False,,0,,False
langchain,naive,5,2,mascotas_vet_cirugia_lim,colmena-mascotas,,26501,181,0,False,,0,,False
langchain,naive,5,2,mascotas_acc_fractura_ded,colmena-mascotas,,26504,200,0,False,,0,,False
langchain,naive,5,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,,26505,203,0,False,,0,,False
langchain,naive,20,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,100179,224,0,False,,0,,False
langchain,naive,20,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,100177,175,0,False,,0,,False
langchain,naive,20,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,100178,105,0,False,,0,,False
langchain,naive,20,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,100179,184,0,False,,0,,False
langchain,naive,20,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,100178,237,0,False,,0,,False
langchain,naive,20,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,100179,262,0,False,,0,,False
langchain,naive,20,0,auto_colision_tercero_ded,colmena-auto-full,True,100177,216,0,False,,0,,False
langchain,naive,20,0,auto_robo_total_lim,colmena-auto-full,True,100177,246,0,False,,0,,False
langchain,naive,20,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,100180,184,0,False,,0,,False
langchain,naive,20,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,100179,163,0,False,,0,,False
langchain,naive,20,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,100178,122,0,False,,0,,False
langchain,naive,20,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,100177,243,0,False,,0,,False
langchain,naive,20,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,100178,155,0,False,,0,,False
langchain,naive,20,0,salud_amb_consulta_ded,colmena-salud-familiar,True,100176,198,0,False,,0,,False
langchain,naive,20,0,salud_mat_parto_lim,colmena-salud-familiar,True,100177,254,0,False,,0,,False
langchain,naive,20,0,mascotas_vet_cirugia_lim,colmena-mascotas,True,100176,186,0,False,,0,,False
langchain,naive,20,0,mascotas_acc_fractura_ded,colmena-mascotas,True,100179,221,0,False,,0,,False
langchain,naive,20,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,100180,295,0,False,,0,,False
langchain,naive,20,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,100344,112,0,False,,0,,False
langchain,naive,20,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,100342,213,0,False,,0,,False
langchain,naive,20,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,100343,112,0,False,,0,,False
langchain,naive,20,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,100344,121,0,False,,0,,False
langchain,naive,20,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,100343,209,0,False,,0,,False
langchain,naive,20,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,100344,217,0,False,,0,,False
langchain,naive,20,1,auto_colision_tercero_ded,colmena-auto-full,True,100342,264,0,False,,0,,False
langchain,naive,20,1,auto_robo_total_lim,colmena-auto-full,True,100342,109,0,False,,0,,False
langchain,naive,20,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,100345,114,0,False,,0,,False
langchain,naive,20,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,100344,168,0,False,,0,,False
langchain,naive,20,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,100343,120,0,False,,0,,False
langchain,naive,20,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,100342,127,0,False,,0,,False
langchain,naive,20,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,100343,154,0,False,,0,,False
langchain,naive,20,1,salud_amb_consulta_ded,colmena-salud-familiar,True,100341,202,0,False,,0,,False
langchain,naive,20,1,salud_mat_parto_lim,colmena-salud-familiar,True,100342,120,0,False,,0,,False
langchain,naive,20,1,mascotas_vet_cirugia_lim,colmena-mascotas,True,100341,237,0,False,,0,,False
langchain,naive,20,1,mascotas_acc_fractura_ded,colmena-mascotas,True,100344,208,0,False,,0,,False
langchain,naive,20,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,100345,145,0,False,,0,,False
langchain,naive,20,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,99702,230,0,False,,0,,False
langchain,naive,20,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,99700,159,0,False,,0,,False
langchain,naive,20,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,99701,222,0,False,,0,,False
langchain,naive,20,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,99702,127,0,False,,0,,False
langchain,naive,20,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,99701,220,0,False,,0,,False
langchain,naive,20,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,99702,139,0,False,,0,,False
langchain,naive,20,2,auto_colision_tercero_ded,colmena-auto-full,True,99700,282,0,False,,0,,False
langchain,naive,20,2,auto_robo_total_lim,colmena-auto-full,True,99700,224,0,False,,0,,False
langchain,naive,20,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,99703,190,0,False,,0,,False
langchain,naive,20,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,99702,236,0,False,,0,,False
langchain,naive,20,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,99701,122,0,False,,0,,False
langchain,naive,20,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,99700,133,0,False,,0,,False
langchain,naive,20,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,99701,289,0,False,,0,,False
langchain,naive,20,2,salud_amb_consulta_ded,colmena-salud-familiar,True,99699,115,0,False,,0,,False
langchain,naive,20,2,salud_mat_parto_lim,colmena-salud-familiar,True,99700,237,0,False,,0,,False
langchain,naive,20,2,mascotas_vet_cirugia_lim,colmena-mascotas,True,99699,245,0,False,,0,,False
langchain,naive,20,2,mascotas_acc_fractura_ded,colmena-mascotas,True,99702,223,0,False,,0,,False
langchain,naive,20,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,99703,199,0,False,,0,,False
langchain,naive,50,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,249412,121,0,False,,0,,False
langchain,naive,50,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,249410,335,0,False,,0,,False
langchain,naive,50,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,249411,355,0,False,,0,,False
langchain,naive,50,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,249412,116,0,False,,0,,False
langchain,naive,50,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,249411,316,0,False,,0,,False
langchain,naive,50,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,249412,88,0,False,,0,,False
langchain,naive,50,0,auto_colision_tercero_ded,colmena-auto-full,True,249410,231,0,False,,0,,False
langchain,naive,50,0,auto_robo_total_lim,colmena-auto-full,True,249410,111,0,False,,0,,False
langchain,naive,50,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,249413,341,0,False,,0,,False
langchain,naive,50,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,249412,96,0,False,,0,,False
langchain,naive,50,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,249411,303,0,False,,0,,False
langchain,naive,50,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,249410,111,0,False,,0,,False
langchain,naive,50,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,249411,319,0,False,,0,,False
langchain,naive,50,0,salud_amb_consulta_ded,colmena-salud-familiar,True,249409,270,0,False,,0,,False
langchain,naive,50,0,salud_mat_parto_lim,colmena-salud-familiar,True,249410,309,0,False,,0,,False
langchain,naive,50,0,mascotas_vet_cirugia_lim,colmena-mascotas,True,249409,369,0,False,,0,,False
langchain,naive,50,0,mascotas_acc_fractura_ded,colmena-mascotas,True,249412,262,0,False,,0,,False
langchain,naive,50,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,249413,229,0,False,,0,,False
langchain,naive,50,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,250428,217,0,False,,0,,False
langchain,naive,50,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,250426,332,0,False,,0,,False
langchain,naive,50,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,250427,270,0,False,,0,,False
langchain,naive,50,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,250428,118,0,False,,0,,False
langchain,naive,50,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,250427,202,0,False,,0,,False
langchain,naive,50,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,250428,217,0,False,,0,,False
langchain,naive,50,1,auto_colision_tercero_ded,colmena-auto-full,True,250426,253,0,False,,0,,False
langchain,naive,50,1,auto_robo_total_lim,colmena-auto-full,True,250426,222,0,False,,0,,False
langchain,naive,50,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,250429,226,0,False,,0,,False
langchain,naive,50,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,250428,204,0,False,,0,,False
langchain,naive,50,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,250427,291,0,False,,0,,False
langchain,naive,50,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,250426,216,0,False,,0,,False
langchain,naive,50,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,250427,490,0,False,,0,,False
langchain,naive,50,1,salud_amb_consulta_ded,colmena-salud-familiar,True,250425,115,0,False,,0,,False
langchain,naive,50,1,salud_mat_parto_lim,colmena-salud-familiar,True,250426,181,0,False,,0,,False
langchain,naive,50,1,mascotas_vet_cirugia_lim,colmena-mascotas,True,250425,278,0,False,,0,,False
langchain,naive,50,1,mascotas_acc_fractura_ded,colmena-mascotas,True,250428,279,0,False,,0,,False
langchain,naive,50,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,250429,251,0,False,,0,,False
langchain,naive,50,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,250205,121,0,False,,0,,False
langchain,naive,50,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,250203,457,0,False,,0,,False
langchain,naive,50,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,250204,247,0,False,,0,,False
langchain,naive,50,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,250205,118,0,False,,0,,False
langchain,naive,50,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,250204,116,0,False,,0,,False
langchain,naive,50,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,250205,115,0,False,,0,,False
langchain,naive,50,2,auto_colision_tercero_ded,colmena-auto-full,True,250203,215,0,False,,0,,False
langchain,naive,50,2,auto_robo_total_lim,colmena-auto-full,True,250203,433,0,False,,0,,False
langchain,naive,50,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,250206,122,0,False,,0,,False
langchain,naive,50,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,250205,168,0,False,,0,,False
langchain,naive,50,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,250204,155,0,False,,0,,False
langchain,naive,50,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,250203,247,0,False,,0,,False
langchain,naive,50,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,250204,160,0,False,,0,,False
langchain,naive,50,2,salud_amb_consulta_ded,colmena-salud-familiar,True,250202,115,0,False,,0,,False
langchain,naive,50,2,salud_mat_parto_lim,colmena-salud-familiar,True,250203,276,0,False,,0,,False
langchain,naive,50,2,mascotas_vet_cirugia_lim,colmena-mascotas,True,250202,161,0,False,,0,,False
langchain,naive,50,2,mascotas_acc_fractura_ded,colmena-mascotas,True,250205,164,0,False,,0,,False
langchain,naive,50,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,250206,159,0,False,,0,,False
langchain,rag,5,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,123,24603,True,True,0,,False
langchain,rag,5,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,234,24603,True,True,0,,False
langchain,rag,5,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,60,24603,True,True,0,,False
langchain,rag,5,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2415,617,24603,True,True,0,,False
langchain,rag,5,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,234,24603,True,True,0,,False
langchain,rag,5,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,200,24603,True,True,0,,False
langchain,rag,5,0,auto_colision_tercero_ded,colmena-auto-full,True,2397,61,24603,True,True,0,,False
langchain,rag,5,0,auto_robo_total_lim,colmena-auto-full,True,2365,227,24603,True,True,0,,False
langchain,rag,5,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,2396,64,24603,True,True,0,,False
langchain,rag,5,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2385,491,24603,True,True,0,,False
langchain,rag,5,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2393,54,24603,True,True,0,,False
langchain,rag,5,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,61,24603,True,True,0,,False
langchain,rag,5,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2375,144,24603,True,True,0,,False
langchain,rag,5,0,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,335,24603,True,True,0,,False
langchain,rag,5,0,salud_mat_parto_lim,colmena-salud-familiar,True,2015,187,24603,True,True,0,,False
langchain,rag,5,0,mascotas_vet_cirugia_lim,colmena-mascotas,False,2362,203,24603,True,False,0,,False
langchain,rag,5,0,mascotas_acc_fractura_ded,colmena-mascotas,,2379,526,24603,True,False,0,,False
langchain,rag,5,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,,2379,802,24603,True,False,0,,False
langchain,rag,5,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,120,24603,True,True,0,,False
langchain,rag,5,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,234,24603,True,True,0,,False
langchain,rag,5,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,60,24603,True,True,0,,False
langchain,rag,5,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2415,617,24603,True,True,0,,False
langchain,rag,5,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,261,24603,True,True,0,,False
langchain,rag,5,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,384,24603,True,True,0,,False
langchain,rag,5,1,auto_colision_tercero_ded,colmena-auto-full,True,2397,61,24603,True,True,0,,False
langchain,rag,5,1,auto_robo_total_lim,colmena-auto-full,True,2365,227,24603,True,True,0,,False
langchain,rag,5,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,2396,64,24603,True,True,0,,False
langchain,rag,5,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2385,491,24603,True,True,0,,False
langchain,rag,5,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2393,55,24603,True,True,0,,False
langchain,rag,5,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,61,24603,True,True,0,,False
langchain,rag,5,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2375,341,24603,True,True,0,,False
langchain,rag,5,1,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,375,24603,True,True,0,,False
langchain,rag,5,1,salud_mat_parto_lim,colmena-salud-familiar,True,2015,233,24603,True,True,0,,False
langchain,rag,5,1,mascotas_vet_cirugia_lim,colmena-mascotas,False,2362,203,24603,True,False,0,,False
langchain,rag,5,1,mascotas_acc_fractura_ded,colmena-mascotas,,2379,526,24603,True,False,0,,False
langchain,rag,5,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,,2379,802,24603,True,False,0,,False
langchain,rag,5,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,123,24603,True,True,0,,False
langchain,rag,5,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,234,24603,True,True,0,,False
langchain,rag,5,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,185,24603,True,True,0,,False
langchain,rag,5,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2415,267,24603,True,True,0,,False
langchain,rag,5,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,234,24603,True,True,0,,False
langchain,rag,5,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,384,24603,True,True,0,,False
langchain,rag,5,2,auto_colision_tercero_ded,colmena-auto-full,True,2397,65,24603,True,True,0,,False
langchain,rag,5,2,auto_robo_total_lim,colmena-auto-full,True,2365,227,24603,True,True,0,,False
langchain,rag,5,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,2396,147,24603,True,True,0,,False
langchain,rag,5,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2385,491,24603,True,True,0,,False
langchain,rag,5,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2393,54,24603,True,True,0,,False
langchain,rag,5,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,61,24603,True,True,0,,False
langchain,rag,5,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2375,341,24603,True,True,0,,False
langchain,rag,5,2,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,335,24603,True,True,0,,False
langchain,rag,5,2,salud_mat_parto_lim,colmena-salud-familiar,True,2015,187,24603,True,True,0,,False
langchain,rag,5,2,mascotas_vet_cirugia_lim,colmena-mascotas,False,2362,203,24603,True,False,0,,False
langchain,rag,5,2,mascotas_acc_fractura_ded,colmena-mascotas,,2379,3251,24603,True,False,0,,False
langchain,rag,5,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,,2379,802,24603,True,False,0,,False
langchain,rag,20,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,120,91113,True,True,0,,False
langchain,rag,20,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,234,91113,True,True,0,,False
langchain,rag,20,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,185,91113,True,True,0,,False
langchain,rag,20,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2442,364,91113,True,True,0,,False
langchain,rag,20,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,234,91113,True,True,0,,False
langchain,rag,20,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,200,91113,True,True,0,,False
langchain,rag,20,0,auto_colision_tercero_ded,colmena-auto-full,True,2401,373,91113,True,True,0,,False
langchain,rag,20,0,auto_robo_total_lim,colmena-auto-full,True,2416,263,91113,True,True,0,,False
langchain,rag,20,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,2396,147,91113,True,True,0,,False
langchain,rag,20,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2385,491,91113,True,True,0,,False
langchain,rag,20,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2393,54,91113,True,True,0,,False
langchain,rag,20,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,61,91113,True,True,0,,False
langchain,rag,20,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2375,341,91113,True,True,0,,False
langchain,rag,20,0,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,335,91113,True,True,0,,False
langchain,rag,20,0,salud_mat_parto_lim,colmena-salud-familiar,True,2015,187,91113,True,True,0,,False
langchain,rag,20,0,mascotas_vet_cirugia_lim,colmena-mascotas,True,2353,57,91113,True,True,0,,False
langchain,rag,20,0,mascotas_acc_fractura_ded,colmena-mascotas,True,2353,165,91113,True,True,0,,False
langchain,rag,20,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2354,136,91113,True,True,0,,False
langchain,rag,20,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2429,276,91172,True,True,0,,False
langchain,rag,20,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,170,91172,True,True,0,,False
langchain,rag,20,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,185,91172,True,True,0,,False
langchain,rag,20,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2448,277,91172,True,True,0,,False
langchain,rag,20,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,234,91172,True,True,0,,False
langchain,rag,20,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,200,91172,True,True,0,,False
langchain,rag,20,1,auto_colision_tercero_ded,colmena-auto-full,True,2393,204,91172,True,True,0,,False
langchain,rag,20,1,auto_robo_total_lim,colmena-auto-full,True,2400,250,91172,True,True,0,,False
langchain,rag,20,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,2396,64,91172,True,True,0,,False
langchain,rag,20,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2385,491,91172,True,True,0,,False
langchain,rag,20,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2393,55,91172,True,True,0,,False
langchain,rag,20,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,66,91172,True,True,0,,False
langchain,rag,20,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2375,144,91172,True,True,0,,False
langchain,rag,20,1,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,335,91172,True,True,0,,False
langchain,rag,20,1,salud_mat_parto_lim,colmena-salud-familiar,True,2015,187,91172,True,True,0,,False
langchain,rag,20,1,mascotas_vet_cirugia_lim,colmena-mascotas,True,2395,460,91172,True,True,0,,False
langchain,rag,20,1,mascotas_acc_fractura_ded,colmena-mascotas,True,2397,115,91172,True,True,0,,False
langchain,rag,20,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2459,68,91172,True,True,0,,False
langchain,rag,20,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2429,249,91153,True,True,0,,False
langchain,rag,20,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,234,91153,True,True,0,,False
langchain,rag,20,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2423,188,91153,True,True,0,,False
langchain,rag,20,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2458,223,91153,True,True,0,,False
langchain,rag,20,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,261,91153,True,True,0,,False
langchain,rag,20,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2442,319,91153,True,True,0,,False
langchain,rag,20,2,auto_colision_tercero_ded,colmena-auto-full,True,2397,61,91153,True,True,0,,False
langchain,rag,20,2,auto_robo_total_lim,colmena-auto-full,True,2370,398,91153,True,True,0,,False
langchain,rag,20,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,2396,64,91153,True,True,0,,False
